timestamp,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,letra
2026-02-14 22:10:21,0.3469006419181824,0.426393985748291,3.7068022606945306e-07,0.40048590302467346,0.4498451352119446,-0.006313496269285679,0.44160526990890503,0.5363727807998657,-0.017922762781381607,0.44733935594558716,0.6338897943496704,-0.027192194014787674,0.4395312964916229,0.7007274031639099,-0.03447873145341873,0.46429210901260376,0.5443406105041504,-0.04575541242957115,0.466047465801239,0.6970926523208618,-0.06445976346731186,0.4503287374973297,0.6867790818214417,-0.06978283077478409,0.4413377642631531,0.6489778161048889,-0.06947644799947739,0.4238079786300659,0.5621414184570312,-0.05126100778579712,0.4318442940711975,0.7372310161590576,-0.06435553729534149,0.4366984963417053,0.8269421458244324,-0.06853657215833664,0.4422996938228607,0.8950645923614502,-0.07291347533464432,0.3849896788597107,0.5797849297523499,-0.055688418447971344,0.39358487725257874,0.7348693013191223,-0.06471113115549088,0.40128225088119507,0.8268406391143799,-0.0699794590473175,0.4099131226539612,0.8949720859527588,-0.07467974722385406,0.35162776708602905,0.5972960591316223,-0.05956977978348732,0.3639543950557709,0.7159525156021118,-0.062042996287345886,0.37137871980667114,0.7808347344398499,-0.060361623764038086,0.3774748146533966,0.8329845666885376,-0.060660846531391144,M
2026-02-14 22:10:22,0.3515164852142334,0.4304499924182892,3.862015205413627e-07,0.403901070356369,0.45041558146476746,-0.008833683095872402,0.44572851061820984,0.5372740626335144,-0.022015422582626343,0.45035892724990845,0.6346049904823303,-0.03240998089313507,0.4414709806442261,0.7002006769180298,-0.04082430526614189,0.46426746249198914,0.540407121181488,-0.050667814910411835,0.46832120418548584,0.6963005661964417,-0.0710424855351448,0.45226502418518066,0.6820000410079956,-0.07855011522769928,0.44330841302871704,0.6428836584091187,-0.07979580760002136,0.4242360293865204,0.5562289953231812,-0.054645709693431854,0.4331778883934021,0.7326279282569885,-0.06842005997896194,0.43799495697021484,0.821570873260498,-0.0734277218580246,0.4429987072944641,0.8895217180252075,-0.07884132117033005,0.3863397240638733,0.5738641619682312,-0.057509928941726685,0.39425233006477356,0.7292857766151428,-0.06574612855911255,0.4023672938346863,0.8196620345115662,-0.07058635354042053,0.41030874848365784,0.8859229683876038,-0.07553680986166,0.35473760962486267,0.5942556262016296,-0.060175735503435135,0.3669328987598419,0.7122986316680908,-0.06160235032439232,0.3739813268184662,0.7759716510772705,-0.059514421969652176,0.3794385492801666,0.8266936540603638,-0.059995394200086594,M
2026-02-14 22:10:23,0.34894508123397827,0.4278941750526428,3.833457071777957e-07,0.40244463086128235,0.4469432234764099,-0.007730791345238686,0.4443618059158325,0.5337615013122559,-0.02005811221897602,0.4500291347503662,0.6335838437080383,-0.0292378980666399,0.44181907176971436,0.6991429924964905,-0.036330003291368484,0.46505868434906006,0.5375387072563171,-0.05073876306414604,0.46836957335472107,0.6907792687416077,-0.06880603730678558,0.45153066515922546,0.6793434619903564,-0.07334902137517929,0.44102978706359863,0.6418460607528687,-0.07272922992706299,0.42473024129867554,0.5554782748222351,-0.05456831306219101,0.4341889023780823,0.7309218049049377,-0.06795892119407654,0.4395436644554138,0.8198587894439697,-0.07224901020526886,0.44499874114990234,0.8876398801803589,-0.0769878625869751,0.3864119350910187,0.5739566087722778,-0.05676853656768799,0.39519473910331726,0.7296314239501953,-0.06500615179538727,0.4040892422199249,0.8191609382629395,-0.06980519741773605,0.41271254420280457,0.8849979639053345,-0.0745910257101059,0.3545664846897125,0.5937730073928833,-0.05846110358834267,0.36755436658859253,0.7116291522979736,-0.05990596115589142,0.3751041293144226,0.7742481231689453,-0.05786104127764702,0.38114994764328003,0.8248472809791565,-0.05823000147938728,M
2026-02-14 22:10:24,0.3420014977455139,0.43244028091430664,3.806394488492515e-07,0.39669057726860046,0.45122188329696655,-0.00892049539834261,0.4398993253707886,0.5372887849807739,-0.021892476826906204,0.4467482566833496,0.6364889740943909,-0.031641699373722076,0.43904024362564087,0.7031000256538391,-0.03950140252709389,0.4601178467273712,0.5419986844062805,-0.05128741264343262,0.464141845703125,0.6935126185417175,-0.06979914009571075,0.4477079212665558,0.6827117204666138,-0.07502808421850204,0.4375619888305664,0.6447342038154602,-0.07485942542552948,0.41805505752563477,0.5612958669662476,-0.05483043193817139,0.42815738916397095,0.7347877025604248,-0.0682142823934555,0.4335566759109497,0.8258538246154785,-0.07273563742637634,0.4393521547317505,0.8950364589691162,-0.0777190625667572,0.37858229875564575,0.5812405347824097,-0.0569160170853138,0.3895092010498047,0.7354882955551147,-0.06571153551340103,0.39921247959136963,0.8270867466926575,-0.0709599107503891,0.40864288806915283,0.8944393396377563,-0.07595041394233704,0.3461206555366516,0.6021619439125061,-0.05855206027626991,0.3613332211971283,0.7195439338684082,-0.06075887009501457,0.369809091091156,0.7831974625587463,-0.058996181935071945,0.3763802647590637,0.8346532583236694,-0.05943596363067627,M
2026-02-14 22:10:25,0.34460651874542236,0.4305873513221741,3.912528256933001e-07,0.39869624376296997,0.4477453827857971,-0.007798425853252411,0.44053784012794495,0.5303980112075806,-0.019828427582979202,0.4477379620075226,0.6252540946006775,-0.029485542327165604,0.43973690271377563,0.691893458366394,-0.03714025020599365,0.4582258462905884,0.5418797731399536,-0.047156888991594315,0.4642879366874695,0.6951525807380676,-0.066988505423069,0.4497871994972229,0.6855086088180542,-0.07283163070678711,0.4404931962490082,0.6480507254600525,-0.07234552502632141,0.4189063012599945,0.5610404014587402,-0.051413651555776596,0.4298233687877655,0.7352904677391052,-0.0658779963850975,0.43560296297073364,0.8241938352584839,-0.07018668204545975,0.4417566955089569,0.8912027478218079,-0.0741296038031578,0.38164305686950684,0.5793062448501587,-0.05469508096575737,0.3912149667739868,0.7318971157073975,-0.06457319855690002,0.3991115987300873,0.8220158219337463,-0.06966979056596756,0.40780311822891235,0.8888497352600098,-0.07373730093240738,0.3501453399658203,0.5971940755844116,-0.05756273493170738,0.36292439699172974,0.7150894403457642,-0.05987175554037094,0.37014350295066833,0.7787635326385498,-0.057851891964673996,0.3758629560470581,0.8295260071754456,-0.057717811316251755,M
2026-02-14 22:10:26,0.3360186815261841,0.4383624792098999,3.6642697409661196e-07,0.390636146068573,0.45523154735565186,-0.006134087219834328,0.43367302417755127,0.5394164323806763,-0.01706070266664028,0.4409528076648712,0.6375290155410767,-0.025525160133838654,0.43292996287345886,0.7055343985557556,-0.03170328214764595,0.4549303650856018,0.5492479205131531,-0.04593841731548309,0.46112075448036194,0.7036450505256653,-0.06423286348581314,0.4451461732387543,0.6928572058677673,-0.06872750073671341,0.43504005670547485,0.6543880701065063,-0.06749817728996277,0.4152516722679138,0.5716879367828369,-0.05071679502725601,0.42731329798698425,0.74782794713974,-0.06378917396068573,0.4336692690849304,0.8358643054962158,-0.06735994666814804,0.44075942039489746,0.902246356010437,-0.0708608329296112,0.37726715207099915,0.5928016901016235,-0.05425852909684181,0.3888123333454132,0.7470884323120117,-0.06273005157709122,0.39796942472457886,0.8364678025245667,-0.06722259521484375,0.4075457453727722,0.9021062850952148,-0.07107336819171906,0.3448040783405304,0.6128242611885071,-0.057224445044994354,0.35974541306495667,0.7312271595001221,-0.05845531448721886,0.36812517046928406,0.7940683364868164,-0.05586324259638786,0.37491828203201294,0.8441540002822876,-0.05536194145679474,M
2026-02-14 22:10:27,0.33378276228904724,0.43663614988327026,3.686066065711202e-07,0.38966983556747437,0.45282527804374695,-0.005428783129900694,0.4335089325904846,0.5383646488189697,-0.01598627120256424,0.44171038269996643,0.6387484669685364,-0.023761248216032982,0.43454593420028687,0.70701003074646,-0.02936847135424614,0.45510151982307434,0.547929584980011,-0.048589468002319336,0.4619121551513672,0.7031931281089783,-0.06565562635660172,0.44529032707214355,0.6937512755393982,-0.06814210116863251,0.43456369638442993,0.654846727848053,-0.06577614694833755,0.4148887097835541,0.571864128112793,-0.05344277247786522,0.42723363637924194,0.7495918273925781,-0.06694185733795166,0.43360409140586853,0.8396193981170654,-0.07077420502901077,0.44099146127700806,0.9069026708602905,-0.07464556396007538,0.376277357339859,0.5938202142715454,-0.056503187865018845,0.3881996273994446,0.749249279499054,-0.06583595275878906,0.39745402336120605,0.8419308066368103,-0.07147444784641266,0.40728864073753357,0.9097738862037659,-0.07626127451658249,0.34362006187438965,0.6141717433929443,-0.05862269550561905,0.35915279388427734,0.7337844967842102,-0.060927700251340866,0.36759886145591736,0.7975684404373169,-0.05938294157385826,0.3749595284461975,0.8487688302993774,-0.059764787554740906,M
2026-02-14 22:10:28,0.33794617652893066,0.4371662735939026,3.811689168742305e-07,0.39476412534713745,0.45341891050338745,-0.005425871349871159,0.4396905303001404,0.5352515578269958,-0.016586532816290855,0.4507612884044647,0.6303135752677917,-0.025723163038492203,0.4452405273914337,0.6996141672134399,-0.0328892320394516,0.45936524868011475,0.553478479385376,-0.045757438987493515,0.4692712128162384,0.7071682810783386,-0.06456772238016129,0.4546392858028412,0.7015234231948853,-0.06919614970684052,0.44375288486480713,0.6641945242881775,-0.06779169291257858,0.42025840282440186,0.5782046914100647,-0.05152478814125061,0.43458402156829834,0.7554789185523987,-0.06495595723390579,0.4426057040691376,0.8499535322189331,-0.06923866271972656,0.4498242139816284,0.919977068901062,-0.0732915848493576,0.38178056478500366,0.6001473665237427,-0.05602123215794563,0.3945561647415161,0.7588990330696106,-0.06573494523763657,0.40427806973457336,0.8537865877151489,-0.07181208580732346,0.4139108955860138,0.923774003982544,-0.0767233669757843,0.3482140600681305,0.6190667748451233,-0.059748273342847824,0.36313697695732117,0.7421635985374451,-0.0631033182144165,0.37178337574005127,0.8086421489715576,-0.06186539679765701,0.3786187171936035,0.8619213104248047,-0.06210773438215256,M
2026-02-14 22:10:29,0.33345919847488403,0.43928754329681396,3.673019932648458e-07,0.3893766403198242,0.4569835662841797,-0.005479302257299423,0.43343138694763184,0.5412387847900391,-0.01663385145366192,0.4427586793899536,0.6371757984161377,-0.025479355826973915,0.43717968463897705,0.7053768634796143,-0.03242630138993263,0.45333507657051086,0.5514562726020813,-0.04765287786722183,0.46443507075309753,0.7038804292678833,-0.06636609137058258,0.4488862156867981,0.6976066827774048,-0.07073887437582016,0.4378940165042877,0.6602689623832703,-0.06929510831832886,0.41402608156204224,0.5735347270965576,-0.05312495306134224,0.42836427688598633,0.750630259513855,-0.06670816987752914,0.43461477756500244,0.841947078704834,-0.07072903215885162,0.44102853536605835,0.9092731475830078,-0.07465054839849472,0.3758045434951782,0.5941970348358154,-0.057156551629304886,0.3883194029331207,0.7515731453895569,-0.06657329946756363,0.39785826206207275,0.8450391888618469,-0.07206715643405914,0.40780144929885864,0.9130616188049316,-0.0766957700252533,0.34281378984451294,0.6134320497512817,-0.06039676442742348,0.3583201766014099,0.735239565372467,-0.06287457793951035,0.3670857548713684,0.8003342151641846,-0.06108422577381134,0.3741542100906372,0.8509709239006042,-0.06120472773909569,M
2026-02-14 22:10:29,0.3358830213546753,0.4378810226917267,3.706807376602228e-07,0.39184898138046265,0.45950841903686523,-0.004338779486715794,0.4345109760761261,0.5442290306091309,-0.015007438138127327,0.4424338638782501,0.6411852240562439,-0.02401607111096382,0.43592962622642517,0.7097264528274536,-0.03130307421088219,0.45847076177597046,0.5561186671257019,-0.04326163977384567,0.4673382639884949,0.7047654986381531,-0.062424540519714355,0.45030489563941956,0.7037122249603271,-0.06800022721290588,0.43870779871940613,0.6722989678382874,-0.06748370081186295,0.41935569047927856,0.5763149261474609,-0.049943018704652786,0.4326339364051819,0.7496808767318726,-0.06447485834360123,0.43912312388420105,0.8440986275672913,-0.07008593529462814,0.44591355323791504,0.9151150584220886,-0.07494617253541946,0.38042348623275757,0.5955231189727783,-0.055433645844459534,0.39187318086624146,0.7512152791023254,-0.06651662290096283,0.4010221064090729,0.8475549817085266,-0.07359791547060013,0.4106883704662323,0.9193393588066101,-0.07884754240512848,0.34628963470458984,0.6138430833816528,-0.06005437299609184,0.3613842725753784,0.7354839444160461,-0.06413052976131439,0.3700614869594574,0.8013742566108704,-0.063374362885952,0.37677836418151855,0.8545628786087036,-0.06389933824539185,M
